05:17:13 VERBOSE loading logging configuration: config/logging.conf
05:17:13 INFO initializing OV Server with options:
	- log files directory     = /Users/dzakyzf/Library/Logs/openvisualizer
	- data files directory    = /Users/dzakyzf/Library/Application Support/openvisualizer
	- host address server     = localhost
	- port number server      = 9000
	- firmware path           = /Users/dzakyzf/lain/openwsnmac/openwsn-fw
05:24:31 ERROR Unknown error: #6
05:24:32 ERROR Unknown error: #6
05:24:32 ERROR Unknown error: #6
05:24:32 ERROR Unknown error: #6
05:24:33 ERROR Unknown error: #6
05:24:33 ERROR Unknown error: #6
05:24:33 ERROR Unknown error: #6
05:24:34 ERROR Unknown error: #6
05:24:34 ERROR Unknown error: #6
05:24:34 ERROR Unknown error: #6
05:24:34 ERROR Unknown error: #6
05:24:34 ERROR Unknown error: #6
05:24:35 ERROR Unknown error: #6
05:24:36 ERROR Unknown error: #6
05:24:36 ERROR Unknown error: #6
05:24:36 ERROR Unknown error: #6
05:24:36 ERROR Unknown error: #6
05:24:36 ERROR Unknown error: #6
05:24:36 ERROR Unknown error: #6
05:24:38 ERROR Unknown error: #6
05:24:38 ERROR Unknown error: #6
05:24:38 ERROR Unknown error: #6
05:24:38 ERROR Unknown error: #6
05:24:38 ERROR Unknown error: #6
05:24:38 ERROR Unknown error: #6
05:24:39 ERROR Unknown error: #6
05:24:39 ERROR Unknown error: #6
05:24:39 ERROR Unknown error: #6
05:24:40 ERROR Unknown error: #6
05:24:40 ERROR Unknown error: #6
05:24:40 ERROR Unknown error: #6
05:24:41 ERROR Unknown error: #6
05:24:41 ERROR Unknown error: #6
05:24:41 ERROR Unknown error: #6
05:24:42 ERROR Unknown error: #6
05:24:42 ERROR Unknown error: #6
05:24:42 ERROR Unknown error: #6
05:24:43 ERROR Unknown error: #6
05:24:43 ERROR Unknown error: #6
05:24:43 ERROR Unknown error: #6
05:24:44 ERROR Unknown error: #6
05:24:44 ERROR Unknown error: #6
05:24:44 ERROR Unknown error: #6
05:24:45 ERROR Unknown error: #6
05:24:45 ERROR Unknown error: #6
05:24:45 ERROR Unknown error: #6
05:24:46 ERROR Unknown error: #6
05:24:46 ERROR Unknown error: #6
05:24:46 ERROR Unknown error: #6
05:24:46 ERROR Unknown error: #6
05:24:47 ERROR Unknown error: #6
05:24:47 ERROR Unknown error: #6
05:24:47 ERROR Unknown error: #6
05:24:48 ERROR Unknown error: #6
05:24:48 ERROR Unknown error: #6
05:24:48 ERROR Unknown error: #6
05:24:49 ERROR Unknown error: #6
05:24:49 ERROR Unknown error: #6
05:24:49 ERROR Unknown error: #6
05:24:50 ERROR Unknown error: #6
05:24:50 ERROR Unknown error: #6
05:24:50 ERROR Unknown error: #6
05:24:51 ERROR Unknown error: #6
05:24:51 ERROR Unknown error: #6
05:24:51 ERROR Unknown error: #6
05:24:51 ERROR Unknown error: #6
05:24:51 ERROR Unknown error: #6
05:24:51 INFO received RPL DAO from bbbb:0:0:0:543:32ff:2da:3560
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
05:24:51 ERROR Unknown error: #6
05:24:52 ERROR Unknown error: #6
05:24:52 ERROR Unknown error: #6
05:24:52 ERROR Unknown error: #6
05:24:52 ERROR Unknown error: #6
05:24:52 ERROR Unknown error: #6
05:24:52 ERROR Unknown error: #6
05:24:53 ERROR Unknown error: #6
05:24:53 ERROR Unknown error: #6
05:24:53 ERROR Unknown error: #6
05:24:54 ERROR Unknown error: #6
05:24:54 ERROR Unknown error: #6
05:24:54 ERROR Unknown error: #6
05:24:55 ERROR Unknown error: #6
05:24:55 ERROR Unknown error: #6
05:24:55 ERROR Unknown error: #6
05:24:56 ERROR Unknown error: #6
05:24:56 ERROR Unknown error: #6
05:24:56 ERROR Unknown error: #6
05:24:56 ERROR Unknown error: #6
05:24:56 ERROR Unknown error: #6
05:24:57 ERROR Unknown error: #6
05:24:57 ERROR Unknown error: #6
05:24:57 ERROR Unknown error: #6
05:24:58 ERROR Unknown error: #6
05:24:58 ERROR Unknown error: #6
05:24:59 ERROR Unknown error: #6
05:24:59 ERROR Unknown error: #6
05:24:59 ERROR Unknown error: #6
05:24:59 ERROR Unknown error: #6
05:24:59 ERROR Unknown error: #6
05:25:00 ERROR Unknown error: #6
05:25:00 ERROR Unknown error: #6
05:25:01 ERROR Unknown error: #6
05:25:02 ERROR Unknown error: #6
05:25:02 ERROR Unknown error: #6
05:25:02 ERROR Unknown error: #6
05:25:02 ERROR Unknown error: #6
05:25:02 ERROR Unknown error: #6
05:25:02 ERROR Unknown error: #6
05:25:03 ERROR Unknown error: #6
05:25:03 ERROR Unknown error: #6
05:25:03 ERROR Unknown error: #6
05:25:04 ERROR Unknown error: #6
05:25:04 ERROR Unknown error: #6
05:25:04 ERROR Unknown error: #6
05:25:05 ERROR Unknown error: #6
05:25:05 ERROR Unknown error: #6
05:25:05 ERROR Unknown error: #6
05:25:06 ERROR Unknown error: #6
05:25:06 ERROR Unknown error: #6
05:25:06 ERROR Unknown error: #6
05:25:07 ERROR Unknown error: #6
05:25:07 ERROR Unknown error: #6
05:25:07 ERROR Unknown error: #6
05:25:08 ERROR Unknown error: #6
05:25:08 ERROR Unknown error: #6
05:25:08 ERROR Unknown error: #6
05:25:09 ERROR Unknown error: #6
05:25:09 ERROR Unknown error: #6
05:25:09 ERROR Unknown error: #6
05:25:09 ERROR Unknown error: #6
05:25:10 ERROR Unknown error: #6
05:25:10 ERROR Unknown error: #6
05:25:10 ERROR Unknown error: #6
05:25:11 ERROR Unknown error: #6
05:25:11 ERROR Unknown error: #6
05:25:11 ERROR Unknown error: #6
05:25:12 ERROR Unknown error: #6
05:25:12 ERROR Unknown error: #6
05:25:12 ERROR Unknown error: #6
05:25:13 ERROR Unknown error: #6
05:25:13 ERROR Unknown error: #6
05:25:13 ERROR Unknown error: #6
05:25:14 ERROR Unknown error: #6
05:25:14 ERROR Unknown error: #6
05:25:14 ERROR Unknown error: #6
05:25:15 ERROR Unknown error: #6
05:25:15 ERROR Unknown error: #6
05:25:15 ERROR Unknown error: #6
05:25:16 ERROR Unknown error: #6
05:25:16 ERROR Unknown error: #6
05:25:16 ERROR Unknown error: #6
05:25:16 INFO received RPL DAO from bbbb:0:0:0:543:32ff:3dc:c471
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
05:25:16 ERROR Unknown error: #6
05:25:17 ERROR Unknown error: #6
05:25:17 ERROR Unknown error: #6
05:25:17 ERROR Unknown error: #6
05:25:18 ERROR Unknown error: #6
05:25:18 ERROR Unknown error: #6
05:25:18 ERROR Unknown error: #6
05:25:19 ERROR Unknown error: #6
05:25:19 ERROR Unknown error: #6
05:25:19 ERROR Unknown error: #6
05:25:19 ERROR Unknown error: #6
05:25:20 ERROR Unknown error: #6
05:25:20 ERROR Unknown error: #6
05:25:20 ERROR Unknown error: #6
05:25:21 ERROR Unknown error: #6
05:25:21 ERROR Unknown error: #6
05:25:21 ERROR Unknown error: #6
05:25:21 ERROR Unknown error: #6
05:25:22 ERROR Unknown error: #6
05:25:22 ERROR Unknown error: #6
05:25:22 ERROR Unknown error: #6
05:25:23 ERROR Unknown error: #6
05:25:23 ERROR Unknown error: #6
05:25:23 ERROR Unknown error: #6
05:25:24 ERROR Unknown error: #6
05:25:24 ERROR Unknown error: #6
05:25:24 ERROR Unknown error: #6
05:25:24 ERROR Unknown error: #6
05:25:25 ERROR Unknown error: #6
05:25:25 ERROR Unknown error: #6
05:25:26 ERROR Unknown error: #6
05:25:26 ERROR Unknown error: #6
05:25:26 ERROR Unknown error: #6
05:25:26 ERROR Unknown error: #6
05:25:27 ERROR Unknown error: #6
05:25:27 ERROR Unknown error: #6
05:25:27 ERROR Unknown error: #6
05:25:28 ERROR Unknown error: #6
05:25:28 ERROR Unknown error: #6
05:25:28 ERROR Unknown error: #6
05:25:29 ERROR Unknown error: #6
05:25:29 ERROR Unknown error: #6
05:25:29 ERROR Unknown error: #6
05:25:29 ERROR Unknown error: #6
05:25:30 ERROR Unknown error: #6
05:25:30 ERROR Unknown error: #6
05:25:30 ERROR Unknown error: #6
05:25:31 ERROR Unknown error: #6
05:25:31 ERROR Unknown error: #6
05:25:31 ERROR Unknown error: #6
05:25:32 ERROR Unknown error: #6
05:25:32 ERROR Unknown error: #6
05:25:32 ERROR Unknown error: #6
05:25:33 ERROR Unknown error: #6
05:25:33 ERROR Unknown error: #6
05:25:33 ERROR Unknown error: #6
05:25:34 ERROR Unknown error: #6
05:25:34 ERROR Unknown error: #6
05:25:34 ERROR Unknown error: #6
05:25:35 ERROR Unknown error: #6
05:25:35 ERROR Unknown error: #6
05:25:35 ERROR Unknown error: #6
05:25:36 ERROR Unknown error: #6
05:25:36 ERROR Unknown error: #6
05:25:36 ERROR Unknown error: #6
05:25:37 ERROR Unknown error: #6
05:25:37 ERROR Unknown error: #6
05:25:37 ERROR Unknown error: #6
05:25:38 ERROR Unknown error: #6
05:25:38 ERROR Unknown error: #6
05:25:38 ERROR Unknown error: #6
05:25:39 ERROR Unknown error: #6
05:25:39 ERROR Unknown error: #6
05:25:39 ERROR Unknown error: #6
05:25:40 ERROR Unknown error: #6
05:25:40 ERROR Unknown error: #6
05:25:40 ERROR Unknown error: #6
05:25:41 ERROR Unknown error: #6
05:25:41 ERROR Unknown error: #6
05:25:41 ERROR Unknown error: #6
05:25:42 ERROR Unknown error: #6
05:25:42 ERROR Unknown error: #6
05:25:42 ERROR Unknown error: #6
05:25:43 ERROR Unknown error: #6
05:25:43 ERROR Unknown error: #6
05:25:43 ERROR Unknown error: #6
05:25:43 ERROR Unknown error: #6
05:25:43 ERROR Unknown error: #6
05:25:43 ERROR Unknown error: #6
05:25:43 ERROR Unknown error: #6
05:25:44 ERROR Unknown error: #6
05:25:44 ERROR Unknown error: #6
05:25:45 ERROR Unknown error: #6
05:25:45 ERROR Unknown error: #6
05:25:45 ERROR Unknown error: #6
05:25:45 ERROR Unknown error: #6
05:25:45 ERROR Unknown error: #6
05:25:45 ERROR Unknown error: #6
05:25:46 ERROR Unknown error: #6
05:25:46 ERROR Unknown error: #6
05:25:46 ERROR Unknown error: #6
05:25:47 ERROR Unknown error: #6
05:25:47 ERROR Unknown error: #6
05:25:48 ERROR Unknown error: #6
05:25:48 ERROR Unknown error: #6
05:25:48 ERROR Unknown error: #6
05:25:48 ERROR Unknown error: #6
05:25:49 ERROR Unknown error: #6
05:25:49 ERROR Unknown error: #6
05:25:49 ERROR Unknown error: #6
05:25:50 ERROR Unknown error: #6
05:25:50 ERROR Unknown error: #6
05:25:50 ERROR Unknown error: #6
05:25:50 ERROR Unknown error: #6
05:25:51 ERROR Unknown error: #6
05:25:51 ERROR Unknown error: #6
05:25:51 ERROR Unknown error: #6
05:25:51 ERROR Unknown error: #6
05:25:52 ERROR Unknown error: #6
05:25:52 ERROR Unknown error: #6
05:25:52 ERROR Unknown error: #6
05:25:53 ERROR Unknown error: #6
05:25:53 ERROR Unknown error: #6
05:25:53 ERROR Unknown error: #6
05:25:54 INFO received RPL DAO from bbbb:0:0:0:543:32ff:2da:3560
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
05:25:54 ERROR Unknown error: #6
05:25:54 ERROR Unknown error: #6
05:25:54 ERROR Unknown error: #6
05:25:55 ERROR Unknown error: #6
05:25:55 ERROR Unknown error: #6
05:25:55 ERROR Unknown error: #6
05:25:56 ERROR Unknown error: #6
05:25:56 ERROR Unknown error: #6
05:25:56 ERROR Unknown error: #6
05:25:57 ERROR Unknown error: #6
05:25:57 ERROR Unknown error: #6
05:25:57 ERROR Unknown error: #6
05:25:58 ERROR Unknown error: #6
05:25:58 ERROR Unknown error: #6
05:25:58 ERROR Unknown error: #6
05:25:59 ERROR Unknown error: #6
05:25:59 ERROR Unknown error: #6
05:25:59 ERROR Unknown error: #6
05:26:00 ERROR Unknown error: #6
05:26:00 ERROR Unknown error: #6
05:26:00 ERROR Unknown error: #6
05:26:01 ERROR Unknown error: #6
05:26:01 ERROR Unknown error: #6
05:26:01 ERROR Unknown error: #6
05:26:02 ERROR Unknown error: #6
05:26:02 ERROR Unknown error: #6
05:26:02 ERROR Unknown error: #6
05:26:03 ERROR Unknown error: #6
05:26:03 ERROR Unknown error: #6
05:26:03 ERROR Unknown error: #6
05:26:04 ERROR Unknown error: #6
05:26:04 ERROR Unknown error: #6
05:26:04 ERROR Unknown error: #6
05:26:05 ERROR Unknown error: #6
05:26:05 ERROR Unknown error: #6
05:26:05 ERROR Unknown error: #6
05:26:06 ERROR Unknown error: #6
05:26:06 ERROR Unknown error: #6
05:26:06 ERROR Unknown error: #6
05:26:06 ERROR Unknown error: #6
05:26:07 ERROR Unknown error: #6
05:26:07 ERROR Unknown error: #6
05:26:07 ERROR Unknown error: #6
05:26:07 ERROR Unknown error: #6
05:26:08 ERROR Unknown error: #6
05:26:09 ERROR Unknown error: #6
05:26:09 ERROR Unknown error: #6
05:26:09 ERROR Unknown error: #6
05:26:09 ERROR Unknown error: #6
05:26:09 ERROR Unknown error: #6
05:26:09 ERROR Unknown error: #6
05:26:10 ERROR Unknown error: #6
05:26:11 ERROR Unknown error: #6
05:26:11 ERROR Unknown error: #6
05:26:11 ERROR Unknown error: #6
05:26:11 ERROR Unknown error: #6
05:26:11 ERROR Unknown error: #6
05:26:11 ERROR Unknown error: #6
05:26:12 ERROR Unknown error: #6
05:26:12 ERROR Unknown error: #6
05:26:12 ERROR Unknown error: #6
05:26:13 INFO received RPL DAO from bbbb:0:0:0:543:32ff:3dc:c471
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
05:26:13 ERROR Unknown error: #6
05:26:13 ERROR Unknown error: #6
05:26:13 ERROR Unknown error: #6
05:26:14 ERROR Unknown error: #6
05:26:14 ERROR Unknown error: #6
05:26:14 ERROR Unknown error: #6
05:26:15 ERROR Unknown error: #6
05:26:15 ERROR Unknown error: #6
05:26:15 ERROR Unknown error: #6
05:26:16 ERROR Unknown error: #6
05:26:16 ERROR Unknown error: #6
05:26:16 ERROR Unknown error: #6
05:26:17 ERROR Unknown error: #6
05:26:17 ERROR Unknown error: #6
05:26:17 ERROR Unknown error: #6
05:26:18 ERROR Unknown error: #6
05:26:18 ERROR Unknown error: #6
05:26:18 ERROR Unknown error: #6
05:26:19 ERROR Unknown error: #6
05:26:19 ERROR Unknown error: #6
05:26:19 ERROR Unknown error: #6
05:26:20 ERROR Unknown error: #6
05:26:20 ERROR Unknown error: #6
05:26:20 ERROR Unknown error: #6
05:26:21 ERROR Unknown error: #6
05:26:21 ERROR Unknown error: #6
05:26:21 ERROR Unknown error: #6
05:26:21 ERROR Unknown error: #6
05:26:21 ERROR Unknown error: #6
05:26:21 ERROR Unknown error: #6
05:26:22 ERROR Unknown error: #6
05:26:22 ERROR Unknown error: #6
05:26:22 ERROR Unknown error: #6
05:26:22 ERROR Unknown error: #6
05:26:22 ERROR Unknown error: #6
05:26:23 ERROR Unknown error: #6
05:26:23 ERROR Unknown error: #6
05:26:23 ERROR Unknown error: #6
05:26:24 ERROR Unknown error: #6
05:26:24 ERROR Unknown error: #6
05:26:24 ERROR Unknown error: #6
05:26:25 ERROR Unknown error: #6
05:26:25 ERROR Unknown error: #6
05:26:25 ERROR Unknown error: #6
05:26:26 ERROR Unknown error: #6
05:26:26 ERROR Unknown error: #6
05:26:26 ERROR Unknown error: #6
05:26:27 ERROR Unknown error: #6
05:26:27 ERROR Unknown error: #6
05:26:27 ERROR Unknown error: #6
05:26:28 ERROR Unknown error: #6
05:26:28 ERROR Unknown error: #6
05:26:28 ERROR Unknown error: #6
05:26:29 ERROR Unknown error: #6
05:26:29 ERROR Unknown error: #6
05:26:29 ERROR Unknown error: #6
05:26:30 ERROR Unknown error: #6
05:26:30 ERROR Unknown error: #6
05:26:30 ERROR Unknown error: #6
05:26:30 ERROR Unknown error: #6
05:26:30 ERROR Unknown error: #6
05:26:31 ERROR Unknown error: #6
05:26:32 ERROR Unknown error: #6
05:26:32 ERROR Unknown error: #6
05:26:32 ERROR Unknown error: #6
05:26:32 ERROR Unknown error: #6
05:26:32 ERROR Unknown error: #6
05:26:32 ERROR Unknown error: #6
05:26:33 ERROR Unknown error: #6
05:26:33 ERROR Unknown error: #6
05:26:33 ERROR Unknown error: #6
05:26:34 ERROR Unknown error: #6
05:26:34 ERROR Unknown error: #6
05:26:35 ERROR Unknown error: #6
05:26:35 ERROR Unknown error: #6
05:26:35 ERROR Unknown error: #6
05:26:36 ERROR Unknown error: #6
05:26:36 ERROR Unknown error: #6
05:26:36 ERROR Unknown error: #6
05:26:37 ERROR Unknown error: #6
05:26:37 ERROR Unknown error: #6
05:26:37 ERROR Unknown error: #6
05:26:37 ERROR Unknown error: #6
05:26:38 ERROR Unknown error: #6
05:26:38 ERROR Unknown error: #6
05:26:38 ERROR Unknown error: #6
05:26:39 ERROR Unknown error: #6
05:26:39 ERROR Unknown error: #6
05:26:39 ERROR Unknown error: #6
05:26:40 ERROR Unknown error: #6
05:26:40 ERROR Unknown error: #6
05:26:40 ERROR Unknown error: #6
05:26:41 ERROR Unknown error: #6
05:26:41 ERROR Unknown error: #6
05:26:41 ERROR Unknown error: #6
05:26:42 ERROR Unknown error: #6
05:26:42 ERROR Unknown error: #6
05:26:42 ERROR Unknown error: #6
05:26:42 ERROR Unknown error: #6
05:26:43 ERROR Unknown error: #6
05:26:43 ERROR Unknown error: #6
05:26:43 ERROR Unknown error: #6
05:26:43 ERROR Unknown error: #6
05:26:44 ERROR Unknown error: #6
05:26:44 ERROR Unknown error: #6
05:26:44 ERROR Unknown error: #6
05:26:45 ERROR Unknown error: #6
05:26:45 ERROR Unknown error: #6
05:26:45 ERROR Unknown error: #6
05:26:46 ERROR Unknown error: #6
05:26:46 ERROR Unknown error: #6
05:26:46 ERROR Unknown error: #6
05:26:46 INFO received RPL DAO from bbbb:0:0:0:543:32ff:2da:3560
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
05:26:47 ERROR Unknown error: #6
05:26:47 ERROR Unknown error: #6
05:26:47 ERROR Unknown error: #6
05:26:48 ERROR Unknown error: #6
05:26:48 ERROR Unknown error: #6
05:26:48 ERROR Unknown error: #6
05:26:49 ERROR Unknown error: #6
05:26:49 ERROR Unknown error: #6
05:26:49 ERROR Unknown error: #6
05:26:50 ERROR Unknown error: #6
05:26:50 ERROR Unknown error: #6
05:26:50 ERROR Unknown error: #6
05:26:51 ERROR Unknown error: #6
05:26:51 ERROR Unknown error: #6
05:26:51 ERROR Unknown error: #6
05:26:52 ERROR Unknown error: #6
05:26:52 ERROR Unknown error: #6
05:26:52 ERROR Unknown error: #6
05:26:53 ERROR Unknown error: #6
05:26:53 ERROR Unknown error: #6
05:26:53 ERROR Unknown error: #6
05:26:54 ERROR Unknown error: #6
05:26:54 ERROR Unknown error: #6
05:26:54 ERROR Unknown error: #6
05:26:55 ERROR Unknown error: #6
05:26:55 ERROR Unknown error: #6
05:26:55 ERROR Unknown error: #6
05:26:56 ERROR Unknown error: #6
05:26:56 ERROR Unknown error: #6
05:26:56 ERROR Unknown error: #6
05:26:56 ERROR Unknown error: #6
05:26:56 ERROR Unknown error: #6
05:26:57 ERROR Unknown error: #6
05:26:57 ERROR Unknown error: #6
05:26:57 ERROR Unknown error: #6
05:26:57 ERROR Unknown error: #6
05:26:58 ERROR Unknown error: #6
05:26:58 ERROR Unknown error: #6
05:26:58 ERROR Unknown error: #6
05:26:59 ERROR Unknown error: #6
05:26:59 ERROR Unknown error: #6
05:26:59 ERROR Unknown error: #6
05:27:00 ERROR Unknown error: #6
05:27:00 ERROR Unknown error: #6
05:27:00 ERROR Unknown error: #6
05:27:00 ERROR Unknown error: #6
05:27:00 ERROR Unknown error: #6
05:27:00 ERROR Unknown error: #6
05:27:00 ERROR Unknown error: #6
05:27:00 ERROR Unknown error: #6
05:27:01 ERROR Unknown error: #6
05:27:01 ERROR Unknown error: #6
05:27:01 ERROR Unknown error: #6
05:27:02 ERROR Unknown error: #6
05:27:02 ERROR Unknown error: #6
05:27:02 ERROR Unknown error: #6
05:27:03 ERROR Unknown error: #6
05:27:03 ERROR Unknown error: #6
05:27:03 ERROR Unknown error: #6
05:27:04 ERROR Unknown error: #6
05:27:04 ERROR Unknown error: #6
05:27:04 ERROR Unknown error: #6
05:27:05 ERROR Unknown error: #6
05:27:05 ERROR Unknown error: #6
05:27:05 ERROR Unknown error: #6
05:27:06 ERROR Unknown error: #6
05:27:06 ERROR Unknown error: #6
05:27:06 ERROR Unknown error: #6
05:27:07 ERROR Unknown error: #6
05:27:07 ERROR Unknown error: #6
05:27:07 ERROR Unknown error: #6
05:27:08 ERROR Unknown error: #6
05:27:08 ERROR Unknown error: #6
05:27:08 ERROR Unknown error: #6
05:27:09 ERROR Unknown error: #6
05:27:09 ERROR Unknown error: #6
05:27:09 ERROR Unknown error: #6
05:27:10 INFO received RPL DAO from bbbb:0:0:0:543:32ff:3dc:c471
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
05:27:10 ERROR Unknown error: #6
05:27:10 ERROR Unknown error: #6
05:27:10 ERROR Unknown error: #6
05:27:10 ERROR Unknown error: #6
05:27:11 ERROR Unknown error: #6
05:27:11 ERROR Unknown error: #6
05:27:11 ERROR Unknown error: #6
05:27:12 ERROR Unknown error: #6
05:27:12 ERROR Unknown error: #6
05:27:12 ERROR Unknown error: #6
05:27:12 ERROR Unknown error: #6
05:27:13 ERROR Unknown error: #6
05:27:13 ERROR Unknown error: #6
05:27:13 ERROR Unknown error: #6
05:27:14 ERROR Unknown error: #6
05:27:14 ERROR Unknown error: #6
05:27:14 ERROR Unknown error: #6
05:27:15 ERROR Unknown error: #6
05:27:15 ERROR Unknown error: #6
05:27:15 ERROR Unknown error: #6
05:27:16 ERROR Unknown error: #6
05:27:16 ERROR Unknown error: #6
05:27:16 ERROR Unknown error: #6
05:27:17 ERROR Unknown error: #6
05:27:17 ERROR Unknown error: #6
05:27:17 ERROR Unknown error: #6
05:27:17 ERROR Unknown error: #6
05:27:17 ERROR Unknown error: #6
05:27:18 ERROR Unknown error: #6
05:27:19 ERROR Unknown error: #6
05:27:19 ERROR Unknown error: #6
05:27:19 ERROR Unknown error: #6
05:27:19 ERROR Unknown error: #6
05:27:19 ERROR Unknown error: #6
05:27:20 ERROR Unknown error: #6
05:27:20 ERROR Unknown error: #6
05:27:21 ERROR Unknown error: #6
05:27:21 ERROR Unknown error: #6
05:27:21 ERROR Unknown error: #6
05:27:21 ERROR Unknown error: #6
05:27:22 ERROR Unknown error: #6
05:27:22 ERROR Unknown error: #6
05:27:22 ERROR Unknown error: #6
05:27:22 ERROR Unknown error: #6
05:27:23 ERROR Unknown error: #6
05:27:23 ERROR Unknown error: #6
05:27:24 ERROR Unknown error: #6
05:27:24 ERROR Unknown error: #6
05:27:24 ERROR Unknown error: #6
05:27:24 ERROR Unknown error: #6
05:27:25 ERROR Unknown error: #6
05:27:25 ERROR Unknown error: #6
05:27:25 ERROR Unknown error: #6
05:27:26 ERROR Unknown error: #6
05:27:26 ERROR Unknown error: #6
05:27:26 ERROR Unknown error: #6
05:27:27 ERROR Unknown error: #6
05:27:27 ERROR Unknown error: #6
05:27:27 ERROR Unknown error: #6
05:27:28 ERROR Unknown error: #6
05:27:28 ERROR Unknown error: #6
05:27:28 ERROR Unknown error: #6
05:27:29 ERROR Unknown error: #6
05:27:29 ERROR Unknown error: #6
05:27:29 ERROR Unknown error: #6
05:27:30 ERROR Unknown error: #6
05:27:30 ERROR Unknown error: #6
05:27:30 ERROR Unknown error: #6
05:27:31 ERROR Unknown error: #6
05:27:31 ERROR Unknown error: #6
05:27:31 ERROR Unknown error: #6
05:27:32 ERROR Unknown error: #6
05:27:32 ERROR Unknown error: #6
05:27:32 ERROR Unknown error: #6
05:27:33 ERROR Unknown error: #6
05:27:33 ERROR Unknown error: #6
05:27:33 ERROR Unknown error: #6
05:27:33 ERROR Unknown error: #6
05:27:34 ERROR Unknown error: #6
05:27:34 ERROR Unknown error: #6
05:27:34 ERROR Unknown error: #6
05:27:34 ERROR Unknown error: #6
05:27:35 ERROR Unknown error: #6
05:27:35 ERROR Unknown error: #6
05:27:35 ERROR Unknown error: #6
05:27:36 ERROR Unknown error: #6
05:27:36 ERROR Unknown error: #6
05:27:36 ERROR Unknown error: #6
05:27:37 ERROR Unknown error: #6
05:27:37 ERROR Unknown error: #6
05:27:37 ERROR Unknown error: #6
05:27:38 ERROR Unknown error: #6
05:27:38 ERROR Unknown error: #6
05:27:38 ERROR Unknown error: #6
05:27:39 ERROR Unknown error: #6
05:27:39 ERROR Unknown error: #6
05:27:39 ERROR Unknown error: #6
05:27:40 ERROR Unknown error: #6
05:27:40 ERROR Unknown error: #6
05:27:40 ERROR Unknown error: #6
05:27:41 ERROR Unknown error: #6
05:27:41 ERROR Unknown error: #6
05:27:41 ERROR Unknown error: #6
05:27:41 ERROR Unknown error: #6
05:27:41 INFO received RPL DAO from bbbb:0:0:0:543:32ff:2da:3560
	- parents:
	   bbbb:0:0:0:543:32ff:2dd:4061
	- children:
	   bbbb:0:0:0:543:32ff:3dc:c471
05:27:41 ERROR Unknown error: #6
05:27:41 ERROR Unknown error: #6
05:27:41 ERROR Unknown error: #6
05:27:41 ERROR Unknown error: #6
05:27:42 ERROR Unknown error: #6
05:27:43 ERROR Unknown error: #6
05:27:43 ERROR Unknown error: #6
05:27:43 ERROR Unknown error: #6
05:27:44 ERROR Unknown error: #6
05:27:44 ERROR Unknown error: #6
05:27:44 ERROR Unknown error: #6
05:27:44 ERROR Unknown error: #6
05:27:44 ERROR Unknown error: #6
05:27:44 ERROR Unknown error: #6
05:27:45 ERROR Unknown error: #6
05:27:46 ERROR Unknown error: #6
05:27:46 ERROR Unknown error: #6
05:27:46 ERROR Unknown error: #6
05:27:46 ERROR Unknown error: #6
05:27:46 ERROR Unknown error: #6
05:27:47 ERROR Unknown error: #6
05:27:47 ERROR Unknown error: #6
05:27:47 ERROR Unknown error: #6
05:27:48 ERROR Unknown error: #6
05:27:48 ERROR Unknown error: #6
05:27:48 ERROR Unknown error: #6
05:27:49 ERROR Unknown error: #6
05:27:49 ERROR Unknown error: #6
05:27:49 ERROR Unknown error: #6
05:27:50 ERROR Unknown error: #6
05:27:50 ERROR Unknown error: #6
05:27:50 ERROR Unknown error: #6
05:27:50 ERROR Unknown error: #6
05:27:51 ERROR Unknown error: #6
05:27:51 ERROR Unknown error: #6
05:27:51 ERROR Unknown error: #6
05:27:51 ERROR Unknown error: #6
05:27:51 ERROR Unknown error: #6
05:27:51 ERROR Unknown error: #6
05:27:52 ERROR Unknown error: #6
05:27:52 ERROR Unknown error: #6
05:27:53 ERROR Unknown error: #6
05:27:53 ERROR Unknown error: #6
05:27:53 ERROR Unknown error: #6
05:27:53 ERROR Unknown error: #6
05:27:54 ERROR Unknown error: #6
05:27:54 ERROR Unknown error: #6
05:27:54 ERROR Unknown error: #6
05:27:55 ERROR Unknown error: #6
05:27:55 ERROR Unknown error: #6
05:27:55 ERROR Unknown error: #6
05:27:56 ERROR Unknown error: #6
05:27:56 ERROR Unknown error: #6
05:27:56 ERROR Unknown error: #6
05:27:57 ERROR Unknown error: #6
05:27:57 ERROR Unknown error: #6
05:27:57 ERROR Unknown error: #6
05:27:58 ERROR Unknown error: #6
05:27:58 ERROR Unknown error: #6
05:27:58 ERROR Unknown error: #6
05:27:59 ERROR Unknown error: #6
05:27:59 ERROR Unknown error: #6
05:27:59 ERROR Unknown error: #6
05:28:00 ERROR Unknown error: #6
05:28:00 ERROR Unknown error: #6
05:28:00 ERROR Unknown error: #6
05:28:01 ERROR Unknown error: #6
05:28:01 ERROR Unknown error: #6
05:28:01 ERROR Unknown error: #6
